,movie_id,movie,genre
9029,0117119,My Fellow Americans (1996),Adventure|Comedy
9030,0117128,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
9031,0117151,"Nan guo zai jian, nan guo (1996)",Crime|Drama
9032,0117177,Night Vision (1997),Crime|Drama|Thriller
9033,0117196,Nobody's Business (1996),Documentary
9034,0117214,Nun va Goldoon (1996),Comedy|Drama
9035,0117217,The Nurse (1997),Drama|Horror|Thriller
9036,0117218,The Nutty Professor (1996),Comedy|Romance|Sci-Fi
9037,0117221,Nénette et Boni (1996),Drama
9038,0117226,An Occasional Hell (1996),Drama|Mystery|Thriller
9039,0117238,Omega Doom (1996),Drama|Sci-Fi|Thriller
9040,0117247,One Fine Day (1996),Comedy|Drama|Romance
9041,0117258,Organ (1996),Action|Drama|Horror
9042,0117260,Original Gangstas (1996),Action|Crime|Drama|Thriller
9043,0117275,Overkill (1996),Action|Thriller
9044,0117276,Overnight Delivery (1998),Comedy|Romance
9045,0117283,The Pallbearer (1996),Comedy|Romance
9046,0117293,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary|Crime|Drama|Mystery
9047,0117296,Parfait amour! (1996),Drama|Romance
9048,0117315,Pedar (1996),Drama
9049,0117318,The People vs. Larry Flynt (1996),Biography|Drama
9050,0117331,The Phantom (1996),Action|Adventure|Comedy|Fantasy
9051,0117333,Phenomenon (1996),Drama|Fantasy|Romance|Sci-Fi
9052,0117338,Pikunikku (1996),Drama|Fantasy
9053,0117342,Pinocchio's Revenge (1996),Fantasy|Horror
9054,0117350,Plump Fiction (1997),Comedy|Crime
9055,0117359,Ponette (1996),Drama
9056,0117381,Primal Fear (1996),Crime|Drama|Mystery|Thriller
9057,0117398,La promesse (1996),Drama
9058,0117407,Pusher (1996),Crime|Thriller
9059,0117420,The Quest (1996),Action|Adventure|Drama|Thriller
9060,0117427,Race the Sun (1996),Adventure|Comedy|Drama
9061,0117433,The Rage (1997),Action|Thriller
9062,0117437,Raja Hindustani (1996),Action|Comedy|Drama
9063,0117438,Ransom (1996),Action|Crime|Thriller
9064,0117473,The Rich Man's Wife (1996),Thriller
9065,0117477,Ridicule (1996),Comedy|Drama|Romance
9066,0117496,Robinson Crusoe (1997),Adventure|Drama
9067,0117500,The Rock (1996),Action|Adventure|Thriller
9068,0117509,Romeo + Juliet (1996),Drama|Romance
9069,0117555,Savrseni krug (1997),Drama|War
9070,0117561,Schizopolis (1996),Comedy|Fantasy|Mystery
9071,0117571,Scream (1996),Horror|Mystery
9072,0117582,The Secret Agent (1996),Drama|Thriller
9073,0117589,Secrets & Lies (1996),Drama
9074,0117603,Set It Off (1996),Action|Crime|Drama|Romance|Thriller
9075,0117608,Sgt. Bilko (1996),Comedy
9076,0117609,Sgt. Kabukiman N.Y.P.D. (1990),Action|Comedy|Crime|Fantasy|Thriller
9077,0117615,Shall we dansu? (1996),Comedy|Drama|Music|Romance
9078,0117619,Xin Shang Hai tan (1996),Action|Crime|Thriller
9079,0117628,She's the One (1996),Comedy|Drama|Romance
9080,0117631,Shine (1996),Biography|Drama|Music|Romance
9081,0117658,La sindrome di Stendhal (1996),Horror|Mystery|Thriller
9082,0117665,Sleepers (1996),Crime|Drama|Thriller
9083,0117666,Sling Blade (1996),Drama
9084,0117690,Some Mother's Son (1996),Drama|History
9085,0117705,Space Jam (1996),Animation|Adventure|Comedy|Family|Fantasy|Sci-Fi|Sport
9086,0117715,Spiklenci slasti (1996),Comedy|Drama
9087,0117723,Spy Hard (1996),Action|Comedy
9088,0117731,Star Trek: First Contact (1996),Action|Adventure|Drama|Sci-Fi|Thriller
9089,0117737,Stealing Beauty (1996),Drama|Mystery|Romance
9090,0117762,Street Gun (1996),Action|Adventure|Thriller
9091,0117765,Striptease (1996),Comedy|Crime|Drama|Thriller
9092,0117768,The Stupids (1996),Adventure|Comedy
9093,0117774,The Substitute (1996),Action|Crime|Drama|Thriller
9094,0117781,The Sunchaser (1996),Crime|Drama
9095,0117784,Sunset Park (1996),Drama|Sport
9096,0117786,Yat goh ho yan (1997),Action|Comedy|Crime
9097,0117791,Surviving Picasso (1996),Biography|Drama|Romance
9098,0117802,Swingers (1996),Comedy|Drama
9099,0117803,Sworn to Justice (1996),Action|Drama
9100,0117826,Bordello of Blood (1996),Comedy|Fantasy|Horror
9101,0117880,T2 3-D: Battle Across Time (1996),Short|Action|Sci-Fi
9102,0117883,Tesis (1996),Horror|Mystery|Thriller
9103,0117887,That Thing You Do! (1996),Comedy|Drama|Music
9104,0117891,A Thin Line Between Love and Hate (1996),Comedy|Crime|Drama|Romance|Thriller
9105,0117894,Thinner (1996),Fantasy|Horror
9106,0117905,Tian mi mi (1996),Drama|Romance
9107,0117913,A Time to Kill (1996),Crime|Drama|Thriller
9108,0117918,Tin Cup (1996),Comedy|Drama|Romance|Sport
9109,0117951,Trainspotting (1996),Drama
9110,0117958,Trees Lounge (1996),Comedy|Drama
9111,0117959,La tregua (1997),Drama|War
9112,0117965,The Trigger Effect (1996),Drama|Thriller
9113,0117968,Trois vies et une seule mort (1996),Comedy|Crime
9114,0117979,The Truth About Cats & Dogs (1996),Comedy|Romance
9115,0117998,Twister (1996),Adventure|Thriller
9116,0118002,Two If by Sea (1996),Comedy|Crime|Romance
9117,0118018,Un divan à New York (1996),Comedy|Romance
9118,0118040,Unforgettable (1996),Drama|Mystery|Sci-Fi|Thriller
9119,0118055,Up Close & Personal (1996),Drama|Romance
9120,0118064,The Van (1996),Comedy|Drama
9121,0118073,A Very Brady Sequel (1996),Comedy
9122,0118079,Victim of Desire (1995),Crime|Drama|Thriller
9123,0118111,Waiting for Guffman (1996),Comedy
9124,0118113,Walking and Talking (1996),Comedy|Drama|Romance
9125,0118117,The War at Home (1996),Drama
9126,0118121,Kriegsbilder (1996),
9127,0118141,What Is It? (2005),Drama
9128,0118147,When We Were Kings (1996),Documentary|Sport
9129,0118158,White Squall (1996),Adventure|Drama
9130,0118159,White Tiger (1996),Action
9131,0118214,Zarkorr! The Invader (1996),Sci-Fi
9132,0118230,À toute vitesse (1996),Drama|Romance
9133,0118301,Dead Man on Campus (1998),Comedy
9134,0118523,'Til There Was You (1997),Romance|Comedy
9135,0118531,One Eight Seven (1997),Drama|Thriller
9136,0118539,3 Ninjas: High Noon at Mega Mountain (1998),Action|Adventure|Comedy|Family
9137,0118540,4 Little Girls (1997),Documentary|History
9138,0118541,8 Heads in a Duffel Bag (1997),Adventure|Comedy|Crime|Mystery
9139,0118548,Absolute Power (1997),Action|Crime|Drama|Thriller
9140,0118556,Addicted to Love (1997),Comedy|Romance
9141,0118564,Affliction (1997),Drama|Mystery|Thriller
9142,0118566,Afterglow (1997),Comedy|Drama|Romance
9143,0118571,Air Force One (1997),Action|Drama|Thriller
9144,0118583,Alien: Resurrection (1997),Action|Horror|Sci-Fi
9145,0118586,All Over Me (1997),Crime|Drama|Romance
9146,0118589,Glitter (2001),Drama|Music|Romance
9147,0118604,An American Werewolf in Paris (1997),Comedy|Fantasy|Horror|Thriller
9148,0118607,Amistad (1997),Drama|History
9149,0118615,Anaconda (1997),Action|Adventure|Horror|Thriller
9150,0118617,Anastasia (1997),Animation|Adventure|Drama|Family|Fantasy|Musical|Mystery|Romance
9151,0118632,The Apostle (1997),Drama
9152,0118636,Apt Pupil (1998),Crime|Drama|Thriller
9153,0118647,The Assignment (1997),Action|Crime|Thriller
9154,0118655,Austin Powers: International Man of Mystery (1997),Adventure|Comedy
9155,0118660,Auzaar (1997),Action|Drama|Musical|Thriller
9156,0118661,The Avengers (1998),Action|Adventure|Sci-Fi|Thriller
9157,0118663,B*A*P*S (1997),Comedy
9158,0118665,Baby Geniuses (1999),Comedy|Crime|Family|Sci-Fi
9159,0118686,Basil (1998),Drama|Romance
9160,0118688,Batman & Robin (1997),Action|Sci-Fi
9161,0118689,Bean (1997),Adventure|Comedy|Family
9162,0118691,The Beautician and the Beast (1997),Comedy|Romance
9163,0118694,Faa yeung nin wa (2000),Drama|Romance
9164,0118696,Below Utopia (1997),Drama|Thriller
9165,0118698,Bent (1997),Drama|History|Romance|War
9166,0118702,Best Men (1997),Action|Comedy|Crime|Drama|Thriller
9167,0118705,A Better Place (1997),Drama
9168,0118708,Beverly Hills Ninja (1997),Action|Comedy
9169,0118715,The Big Lebowski (1998),Comedy|Crime
9170,0118734,The Blackout (1997),Drama|Mystery|Thriller
9171,0118736,Six-String Samurai (1998),Action|Adventure|Comedy|Drama|Fantasy|Music|Sci-Fi
9172,0118744,Hush (1998),Drama|Thriller
9173,0118745,Bloodmoon (1997),Action|Thriller
9174,0118747,Blues Brothers 2000 (1998),Action|Comedy|Crime|Music|Musical
9175,0118749,Boogie Nights (1997),Drama
9176,0118750,Booty Call (1997),Comedy|Romance
9177,0118751,Border (1997),Action|Drama|History|War
9178,0118755,The Borrowers (1997),Adventure|Comedy|Family|Fantasy
9179,0118760,The Boxer (1997),Drama|Romance|Sport
9180,0118762,Boys Life 2 (1997),Drama
9181,0118766,Southie (1998),Drama
9182,0118767,Brat (1997),Crime|Drama|Romance
9183,0118768,The Brave (1997),Drama
9184,0118771,Breakdown (1997),Action|Crime|Drama|Mystery|Thriller
9185,0118772,Breaking Up (1997),Comedy|Drama|Romance
9186,0118780,Broadway Damage (1997),Comedy|Drama|Musical
9187,0118788,La buena estrella (1997),Drama
9188,0118789,Buffalo '66 (1998),Comedy|Crime|Drama|Romance
9189,0118798,Bulworth (1998),Comedy|Drama|Romance
9190,0118799,La vita è bella (1997),Comedy|Drama|Romance|War
9191,0118804,The Butcher Boy (1997),Comedy|Drama
9192,0118818,Career Girls (1997),Drama
9193,0118819,Carne trémula (1997),Drama
9194,0118826,The Castle (1997),Comedy|Drama
9195,0118829,Cats Don't Dance (1997),Animation|Comedy|Family|Fantasy|Musical
9196,0118836,Chairman of the Board (1998),Comedy
9197,0118840,The Manson Family (1997),Crime|Drama|History|Horror|Thriller
9198,0118842,Chasing Amy (1997),Comedy|Drama|Romance
9199,0118843,"Crna macka, beli macor (1998)",Comedy|Crime|Romance
9200,0118845,Chun gwong cha sit (1997),Drama|Romance
9201,0118849,Bacheha-Ye aseman (1997),Drama|Family
9202,0118852,Chinese Coffee (2000),Drama
9203,0118859,City of Industry (1997),Crime|Drama|Thriller
9204,0118863,Clay Pigeons (1998),Comedy|Crime
9205,0118866,Clockwatchers (1997),Comedy|Drama
9206,0118880,Con Air (1997),Action|Crime|Thriller
9207,0118883,Conspiracy Theory (1997),Action|Mystery|Thriller
9208,0118884,Contact (1997),Drama|Mystery|Sci-Fi|Thriller
9209,0118887,Cop Land (1997),Crime|Drama|Thriller
9210,0118892,Dangerous Beauty (1998),Biography|Drama|Romance
9211,0118895,Le cousin (1997),Drama|Thriller
9212,0118900,Gang Related (1997),Action|Crime|Drama|Romance|Thriller
9213,0118901,Critical Care (1997),Comedy|Drama
9214,0118928,Dante's Peak (1997),Action|Adventure|Thriller
9215,0118929,Dark City (1998),Mystery|Sci-Fi|Thriller
9216,0118954,Deconstructing Harry (1997),Comedy
9217,0118956,Deep Rising (1998),Action|Adventure|Horror|Sci-Fi
9218,0118966,Desperate Measures (1998),Action|Crime|Drama|Thriller
9219,0118971,The Devil's Advocate (1997),Drama|Mystery|Thriller
9220,0118972,The Devil's Own (1997),Action|Crime|Drama|Thriller
9221,0118976,Didier (1997),Comedy|Fantasy|Sport
9222,0118980,Digging to China (1997),Drama
9223,0118983,Dil To Pagal Hai (1997),Comedy|Drama|Musical|Romance
9224,0118996,Dobermann (1997),Action|Crime|Thriller
9225,0118998,Doctor Dolittle (1998),Comedy|Family|Fantasy
9226,0119004,Don's Plum (2001),Comedy|Drama
9227,0119007,Dong gong xi gong (1996),Drama
9228,0119008,Donnie Brasco (1997),Biography|Crime|Drama
9229,0119013,Double Team (1997),Action|Comedy|Sci-Fi|Thriller
9230,0119019,Dream with the Fishes (1997),Comedy|Drama
9231,0119038,Le dîner de cons (1998),Comedy
9232,0119051,The Edge (1997),Action|Adventure|Drama|Thriller
9233,0119052,The Education of Little Tree (1997),Drama
9234,0119053,Almost Heroes (1998),Adventure|Comedy|Western
9235,0119056,Elisa antes del fin del mundo (1997),Drama
9236,0119068,Ernest Goes to Africa (1997),Comedy|Family
9237,0119079,Onegin (1999),Drama|Romance
9238,0119080,Eve's Bayou (1997),Drama
9239,0119081,Event Horizon (1997),Horror|Sci-Fi|Thriller
9240,0119086,Excess Baggage (1997),Action|Comedy|Crime|Romance
9241,0119089,Exil Shanghai (1997),Documentary
9242,0119092,Face (1997),Crime|Drama|Thriller
9243,0119094,Face/Off (1997),Action|Crime|Sci-Fi|Thriller
9244,0119099,Fallen (1998),Action|Crime|Drama|Fantasy|Mystery|Thriller
9245,0119107,"Fast, Cheap &amp; Out of Control (1997)",Documentary
9246,0119109,Fathers' Day (1997),Comedy|Romance
9247,0119114,Fever Pitch (1997),Comedy|Drama|Romance|Sport
9248,0119115,Fierce Creatures (1997),Comedy
9249,0119116,The Fifth Element (1997),Action|Adventure|Sci-Fi
9250,0119123,Fire Down Below (1997),Action|Drama|Thriller
9251,0119137,Flubber (1997),Comedy|Family|Sci-Fi
9252,0119141,Fools Rush In (1997),Comedy|Drama|Romance
9253,0119142,For Richer or Poorer (1997),Comedy
9254,0119152,Free Willy 3: The Rescue (1997),Adventure|Drama|Family
9255,0119153,Freedom Strike (1998),Drama|Action
9256,0119164,The Full Monty (1997),Comedy|Drama
9257,0119165,Full Tilt Boogie (1997),Documentary
9258,0119167,Funny Games (1997),Crime|Drama|Horror|Thriller
9259,0119173,G.I. Jane (1997),Action|Drama|War
9260,0119174,The Game (1997),Drama|Mystery|Thriller
9261,0119177,Gattaca (1997),Drama|Sci-Fi|Thriller
9262,0119190,George of the Jungle (1997),Action|Adventure|Comedy|Family|Romance
9263,0119194,Ghosts (1997),Short|Fantasy|Horror|Music
9264,0119196,The Gingerbread Man (1998),Crime|Mystery|Thriller
9265,0119210,Switchback (1997),Crime|Mystery|Thriller
9266,0119211,Going to Kansas City (1998),Drama|Romance|Thriller
9267,0119214,Gone Fishin' (1997),Comedy|Crime
9268,0119215,Good Burger (1997),Comedy|Family
9269,0119217,Good Will Hunting (1997),Drama|Romance
9270,0119219,Goodbye Lover (1998),Comedy|Crime|Mystery|Thriller
9271,0119223,Great Expectations (1998),Drama|Romance
9272,0119225,Gridlock'd (1997),Comedy|Crime|Drama
9273,0119227,Snow White: A Tale of Terror (1997),Fantasy|Horror
9274,0119229,Grosse Pointe Blank (1997),Action|Comedy|Crime|Romance|Thriller
9275,0119237,Gummo (1997),Comedy|Drama
9276,0119239,Gupt: The Hidden Truth (1997),Action|Crime|Drama|Musical|Thriller
9277,0119248,Hamam (1997),Drama|Romance
9278,0119250,Hana-bi (1997),Crime|Drama|Romance|Thriller
9279,0119256,Sydney (1996),Crime|Drama
9280,0119263,He liu (1997),Drama|Romance
9281,0119273,Heavy Metal F.A.K.K.2 (2000),Animation|Action|Adventure|Fantasy|Sci-Fi
9282,0119278,Chicago Cab (1997),Comedy|Drama
9283,0119279,Bleeders (1997),Horror
9284,0119280,Mrs Brown (1997),Biography|Drama|History|Romance
9285,0119282,Hercules (1997),Animation|Adventure|Comedy|Family|Fantasy|Musical|Romance
9286,0119291,Highball (1997),Drama|Comedy
9287,0119303,Home Alone 3 (1997),Comedy|Crime|Family
9288,0119305,Homegrown (1998),Comedy|Crime|Drama|Thriller
9289,0119311,Hoodlum (1997),Crime|Drama
9290,0119313,Hope Floats (1998),Drama|Romance
9291,0119314,The Horse Whisperer (1998),Drama|Romance|Western
9292,0119324,The House of Yes (1997),Comedy|Drama
9293,0119326,How to Be a Player (1997),Comedy
9294,0119336,Hurlyburly (1998),Comedy|Drama
9295,0119342,Héroïnes (1997),Drama|Music
9296,0119345,I Know What You Did Last Summer (1997),Horror|Mystery
9297,0119349,The Ice Storm (1997),Drama
9298,0119360,In &amp; Out (1997),Comedy|Romance
9299,0119361,In the Company of Men (1997),Comedy|Drama
9300,0119365,Incognito (1997),Crime|Thriller
9301,0119372,Inside Out (1997),Short|Comedy
9302,0119375,Insomnia (1997),Crime|Mystery|Thriller
9303,0119381,Inventing the Abbotts (1997),Drama|Romance
9304,0119385,Iruvar (1997),Biography|Drama
9305,0119389,The Island on Bird Street (1997),Drama|War
9306,0119395,The Jackal (1997),Action|Crime|Drama|Thriller
9307,0119396,Jackie Brown (1997),Crime|Drama|Thriller
9308,0119426,Joyride (1997),Comedy|Crime|Drama|Mystery|Thriller
9309,0119428,Judwaa (1997),Action|Comedy|Drama|Romance
9310,0119429,Julian Po (1997),Comedy|Drama
9311,0119431,Jumpers (1997),Action|Comedy|Short
9312,0119432,Jungle 2 Jungle (1997),Comedy|Family
9313,0119436,K (1997),Crime|Thriller
9314,0119465,"Kiss Me, Guido (1997)",Comedy
9315,0119468,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller
9316,0119472,Knockin' on Heaven's Door (1997),Action|Crime|Comedy|Drama
9317,0119484,Kull the Conqueror (1997),Fantasy|Action|Adventure
9318,0119485,Kundun (1997),Biography|Drama|History|War
9319,0119488,L.A. Confidential (1997),Crime|Drama|Mystery|Thriller
9320,0119502,The Last Time I Committed Suicide (1997),Biography|Drama
9321,0119505,Curtain Call (1998),Comedy|Fantasy
9322,0119510,Das Leben ist eine Baustelle. (1997),Comedy|Drama
9323,0119512,Left Luggage (1998),Drama
9324,0119517,Your Friends &amp; Neighbors (1998),Comedy|Drama|Romance
9325,0119521,A Letter from Death Row (1998),Crime|Drama|Mystery
9326,0119522,Letters from a Killer (1998),Crime|Drama|Mystery|Thriller
9327,0119527,Deceiver (1997),Crime|Drama|Mystery|Thriller
9328,0119528,Liar Liar (1997),Comedy|Fantasy
9329,0119534,Life During Wartime (1997),Comedy
9330,0119535,A Life Less Ordinary (1997),Comedy|Crime|Fantasy|Romance
9331,0119547,Little Boy Blue (1997),Drama
9332,0119558,Lolita (1997),Drama|Romance
9333,0119567,The Lost World: Jurassic Park (1997),Action|Adventure|Sci-Fi
9334,0119572,Love Jones (1997),Drama|Romance
9335,0119574,Love and Death on Long Island (1997),Comedy|Drama
9336,0119577,Love Is the Devil: Study for a Portrait of Francis Bacon (1998),Biography|Drama|Romance
9337,0119578,Love! Valour! Compassion! (1997),Comedy|Drama|Romance
9338,0119581,Loved (1997),Drama|Thriller
9339,0119588,M.D.C. - Maschera di cera (1997),Horror
9340,0119590,Ma vie en rose (1997),Drama
9341,0119592,Mad City (1997),Crime|Drama|Thriller
9342,0119594,Twilight (1998),Crime|Drama|Mystery|Thriller
9343,0119629,Al-massir (1997),Comedy|Drama|History
9344,0119630,Masterminds (1997),Action|Comedy|Thriller
9345,0119632,The MatchMaker (1997),Comedy|Romance
9346,0119640,McHale's Navy (1997),Action|Comedy
9347,0119642,Mean Guns (1997),Action|Crime|Thriller
9348,0119643,Meet Joe Black (1998),Drama|Fantasy|Romance
9349,0119654,Men in Black (1997),Adventure|Comedy|Mystery|Sci-Fi
9350,0119661,Merchant of Death (1997),Action|Drama
9351,0119664,Metro (1997),Action|Comedy|Crime|Drama|Thriller
9352,0119668,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery|Thriller
9353,0119670,The Mighty (1998),Comedy|Drama
9354,0119675,Mimic (1997),Horror|Sci-Fi
9355,0119682,Mission to Mir (1997),Documentary|Short
9356,0119683,Les Misérables (1998),Crime|Drama|History|Romance
9357,0119687,Moe no suzaku (1997),Drama
9358,0119695,Money Talks (1997),Action|Comedy|Crime|Thriller
9359,0119698,Mononoke-hime (1997),Animation|Adventure|Fantasy
9360,0119700,Moonbase (1997),Action|Sci-Fi
9361,0119707,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy|Sci-Fi|Thriller
9362,0119709,Most Wanted (1997),Action|Thriller
9363,0119711,Mat i syn (1997),Drama
9364,0119715,Mousehunt (1997),Comedy
9365,0119717,Mr. Jealousy (1997),Comedy|Romance
9366,0119718,Mr. Magoo (1997),Adventure|Comedy|Family
9367,0119723,Mrs Dalloway (1997),Drama|Romance
9368,0119731,Murder at 1600 (1997),Action|Crime|Drama|Mystery|Thriller
9369,0119734,Music from Another Room (1998),Comedy|Drama|Romance
9370,0119735,Must Be the Music (1996),Short
9371,0119738,My Best Friend's Wedding (1997),Comedy|Drama|Romance
9372,0119746,The Myth of Fingerprints (1997),Comedy|Drama|Romance
9373,0119778,Next Stop Wonderland (1998),Comedy|Drama|Romance
9374,0119780,"Niagara, Niagara (1997)",Drama|Romance
9375,0119783,Night Falls on Manhattan (1996),Crime|Drama
9376,0119784,The Night Flier (1997),Fantasy|Horror|Mystery
9377,0119791,Nightwatch (1997),Drama|Horror|Thriller
9378,0119792,Nil by Mouth (1997),Drama
9379,0119794,Nirvana (1997),Action|Drama|Sci-Fi|Thriller
9380,0119802,Snitch (1998),Crime|Drama|Thriller
9381,0119807,Nothing to Lose (1997),Action|Adventure|Comedy|Crime
9382,0119809,Nowhere (1997),Comedy|Drama|Sci-Fi
9383,0119812,Nunzio's Second Cousin (1994),Short|Drama|Romance
9384,0119815,"O Que É Isso, Companheiro? (1997)",Action|Drama|History|Thriller
